ncontrato,ncat,regist,cuotamensual,opcionmoneda,,
00167,12400836,W1G-701,9.25,2,,
00167,12401664,W1G-701,9.25,2,,
00167,12402522,W1G-701,9.25,2,,
00145,11414009,W1G-701,9.25,2,,
00145,11415200,W1G-701,9.25,2,,
00167,12400060,W1G-701,9.25,2,,
00145,11411510,W1G-701,9.25,2,,
00145,11412405,W1G-701,9.25,2,,
00145,11413272,W1G-701,9.25,2,,
00145,11408148,W1G-701,9.25,2,,
00145,11409215,W1G-701,9.25,2,,
00145,11410292,W1G-701,9.25,2,,
00120,11403300,W1G-701,9.25,2,,
00145,11405745,W1G-701,9.25,2,,
00145,11406791,W1G-701,9.25,2,,
00120,11400900,W1G-701,9.25,2,,
00145,11402553,W1G-701,9.25,2,,
00145,11402840,W1G-701,9.25,2,,
00120,10405708,W1G-701,9.25,2,,
00120,10407013,W1G-701,9.25,2,,
00120,10408708,W1G-701,9.25,2,,
00120,10401142,W1G-701,9.25,2,,
00120,10402652,W1G-701,9.25,2,,
00120,10404257,W1G-701,9.25,2,,
00120,20297519,W1G-701,9.25,2,,
00079,20913759,W1G-701,9.17,2,,
00079,20915703,W1G-701,9.17,2,,
00079,20099774,W1G-701,9.17,2,,
00079,20912119,W1G-701,9.17,2,,
00120,20296370,W1G-701,9.25,2,,
00079,20096317,W1G-701,9.17,2,,
00079,20693589,W1G-701,9.17,2,,
00079,20098178,W1G-701,9.17,2,,
00079,20095017,W1G-701,9.17,2,,
00120,20493684,W1G-701,9.25,2,,
00079,20592493,W1G-701,9.17,2,,
00079,20092017,W1G-701,9.17,2,,
00079,20092537,W1G-701,9.17,2,,
00079,20093497,W1G-701,9.17,2,,
00004,79692,W1G-701,8.33,2,,
00004,81564,W1G-701,8.33,2,,
00004,90203549,W1G-701,8.33,2,,
00266,201751689,W1W-709,29.17,1,,
00266,201806896,W1W-709,29.17,1,,
00266,201811660,W1W-709,29.17,1,,
00266,201738163,W1W-709,29.17,1,,
00266,201746260,W1W-709,29.17,1,,
00266,201747512,W1W-709,29.17,1,,
00254,201722670,W1W-709,29.17,1,,
00254,201726849,W1W-709,29.17,1,,
00266,201733068,W1W-709,29.17,1,,
00254,201710223,W1W-709,29.17,1,,
00254,201714640,W1W-709,29.17,1,,
00254,201718813,W1W-709,29.17,1,,
00254,16420780,W1W-709,29.17,1,,
00254,16423429,W1W-709,29.17,1,,
00254,201707071,W1W-709,29.17,1,,
00254,16410093,W1W-709,29.17,1,,
00254,16413387,W1W-709,29.17,1,,
00254,16418231,W1W-709,29.17,1,,
00235,15414863,W1W-709,29.17,1,,
00235,15417190,W1W-709,29.17,1,,
00235,16405950,W1W-709,29.17,1,,
00235,15409677,W1W-709,29.17,1,,
00235,15410839,W1W-709,29.17,1,,
00235,15412663,W1W-709,29.17,1,,
00235,15404888,W1W-709,29.17,1,,
00235,15406037,W1W-709,29.17,1,,
00235,15407704,W1W-709,29.17,1,,
00235,15402227,W1W-709,29.17,1,,
00235,15402598,W1W-709,29.17,1,,
00235,15403629,W1W-709,29.17,1,,
00216,14415103,W1W-709,26,1,,
00216,14416281,W1W-709,26,1,,
00216,14416939,W1W-709,26,1,,
00216,14411725,W1W-709,26,1,,
00216,14412636,W1W-709,26,1,,
00216,14413769,W1W-709,26,1,,
00216,14407778,W1W-709,26,1,,
00216,14409070,W1W-709,26,1,,
00216,14410571,W1W-709,26,1,,
00216,14404174,W1W-709,26,1,,
00216,14405266,W1W-709,26,1,,
00216,14406660,W1W-709,26,1,,
00188,13407587,W1W-709,26,1,,
00188,13408293,W1W-709,26,1,,
00188,13408952,W1W-709,26,1,,
00188,13405258,W1W-709,26,1,,
00188,13406245,W1W-709,26,1,,
00188,13406859,W1W-709,26,1,,
00188,13402986,W1W-709,26,1,,
00188,13403755,W1W-709,26,1,,
00188,13404434,W1W-709,26,1,,
00188,13400886,W1W-709,26,1,,
00188,13401615,W1W-709,26,1,,
00188,13402246,W1W-709,26,1,,
00167,12407447,W1W-709,9.25,2,,
00167,12408209,W1W-709,9.25,2,,
00167,12408923,W1W-709,9.25,2,,
00167,12401666,W1W-709,9.25,2,,
00167,12402524,W1W-709,9.25,2,,
00167,12403252,W1W-709,9.25,2,,
00145,11415202,W1W-709,9.25,2,,
00167,12400062,W1W-709,9.25,2,,
00167,12400838,W1W-709,9.25,2,,
00145,11411512,W1W-709,9.25,2,,
00145,11413503,W1W-709,0,2,,
00145,11414011,W1W-709,9.25,2,,
00145,11408456,W1W-709,9.25,2,,
00145,11409217,W1W-709,9.25,2,,
00145,11410294,W1W-709,9.25,2,,
00145,11402842,W1W-709,9.25,2,,
00145,11405747,W1W-709,9.25,2,,
00145,11406793,W1W-709,9.25,2,,
00120,10408710,W1W-709,9.25,2,,
00120,11400902,W1W-709,9.25,2,,
00145,11402555,W1W-709,9.25,2,,
00120,10404259,W1W-709,9.25,2,,
00120,10405710,W1W-709,9.25,2,,
00120,10407015,W1W-709,9.25,2,,
00120,10004791,W1W-709,9.25,2,,
00120,10401144,W1W-709,9.25,2,,
00120,10402654,W1W-709,9.25,2,,
00120,20297521,W1W-709,9.25,2,,
00079,20913761,W1W-709,9.17,2,,
00079,20915705,W1W-709,9.17,2,,
00079,20099776,W1W-709,9.17,2,,
00079,20912121,W1W-709,9.17,2,,
00120,20296372,W1W-709,9.25,2,,
00079,20096319,W1W-709,9.17,2,,
00079,20693591,W1W-709,9.17,2,,
00079,20098180,W1W-709,9.17,2,,
00079,20095019,W1W-709,9.17,2,,
00120,20493686,W1W-709,9.25,2,,
00079,20592495,W1W-709,9.17,2,,
00079,20092019,W1W-709,9.17,2,,
00079,20092539,W1W-709,9.17,2,,
00079,20093499,W1W-709,9.17,2,,
00004,79694,W1W-709,8.33,2,,
00004,81566,W1W-709,8.33,2,,
00004,90203551,W1W-709,8.33,2,,
00188,13401568,A8L-747,26,1,,
00188,13405209,A8L-747,26,1,,
00167,12408212,A8L-747,9.25,2,,
00167,12408926,A8L-747,9.25,2,,
00188,13400836,A8L-747,26,1,,
00167,12402527,A8L-747,9.25,2,,
00167,12403255,A8L-747,9.25,2,,
00167,12407449,A8L-747,9.25,2,,
00167,12400065,A8L-747,9.25,2,,
00167,12400841,A8L-747,9.25,2,,
00167,12401669,A8L-747,9.25,2,,
00145,11413276,A8L-747,9.25,2,,
00145,11414014,A8L-747,9.25,2,,
00145,11415205,A8L-747,9.25,2,,
00145,11410298,A8L-747,9.25,2,,
00145,11411516,A8L-747,9.25,2,,
00145,11412409,A8L-747,9.25,2,,
00145,11406797,A8L-747,9.25,2,,
00145,11408153,A8L-747,9.25,2,,
00145,11409221,A8L-747,9.25,2,,
00145,11402559,A8L-747,9.25,2,,
00145,11402846,A8L-747,9.25,2,,
00145,11405751,A8L-747,9.25,2,,
00120,10408714,A8L-747,9.25,2,,
00120,10150021,A8L-747,9.25,2,,
00120,11400906,A8L-747,9.25,2,,
00120,10404263,A8L-747,9.25,2,,
00120,10405714,A8L-747,9.25,2,,
00120,10407019,A8L-747,9.25,2,,
00120,10004795,A8L-747,9.25,2,,
00120,10401148,A8L-747,9.25,2,,
00120,10402658,A8L-747,9.25,2,,
00120,20297525,A8L-747,9.25,2,,
00079,20913765,A8L-747,9.17,2,,
00079,20915709,A8L-747,9.17,2,,
00079,20099780,A8L-747,9.17,2,,
00079,20912125,A8L-747,9.17,2,,
00120,20296376,A8L-747,9.25,2,,
00079,20096324,A8L-747,9.17,2,,
00079,20693595,A8L-747,9.17,2,,
00079,20098185,A8L-747,9.17,2,,
00079,20095024,A8L-747,9.17,2,,
00120,20493690,A8L-747,9.25,2,,
00079,20592499,A8L-747,9.17,2,,
00079,20092024,A8L-747,9.17,2,,
00079,20092544,A8L-747,9.17,2,,
00079,20093504,A8L-747,9.17,2,,
00004,79699,A8L-747,8.33,2,,
00004,81571,A8L-747,8.33,2,,
00004,90203556,A8L-747,8.33,2,,
00266,201811635,C2O-731,29.17,1,,
00266,201747487,C2O-731,29.17,1,,
00266,201751664,C2O-731,29.17,1,,
00266,201806871,C2O-731,29.17,1,,
00266,201733042,C2O-731,29.17,1,,
00266,201738138,C2O-731,29.17,1,,
00266,201746235,C2O-731,29.17,1,,
00254,201718785,C2O-731,29.17,1,,
00254,201722642,C2O-731,29.17,1,,
00254,201726823,C2O-731,29.17,1,,
00254,201707043,C2O-731,29.17,1,,
00254,201710195,C2O-731,29.17,1,,
00254,201714612,C2O-731,29.17,1,,
00254,16418201,C2O-731,29.17,1,,
00254,16420750,C2O-731,29.17,1,,
00254,16423399,C2O-731,29.17,1,,
00235,16405890,C2O-731,29.17,1,,
00254,16410061,C2O-731,29.17,1,,
00254,16413357,C2O-731,29.17,1,,
00235,15412600,C2O-731,29.17,1,,
00235,15414803,C2O-731,29.17,1,,
00235,15417130,C2O-731,29.17,1,,
00235,15407642,C2O-731,29.17,1,,
00235,15409614,C2O-731,29.17,1,,
00235,15410778,C2O-731,29.17,1,,
00235,15403563,C2O-731,29.17,1,,
00235,15404823,C2O-731,29.17,1,,
00235,15405975,C2O-731,29.17,1,,
00216,14416904,C2O-731,26,1,,
00235,15401582,C2O-731,29.17,1,,
00235,15402531,C2O-731,29.17,1,,
00216,14413733,C2O-731,26,1,,
00216,14415069,C2O-731,26,1,,
00216,14416246,C2O-731,26,1,,
00216,14410535,C2O-731,26,1,,
00216,14411689,C2O-731,26,1,,
00216,14412600,C2O-731,26,1,,
00216,14406624,C2O-731,26,1,,
00216,14407743,C2O-731,26,1,,
00216,14409035,C2O-731,26,1,,
00188,13408928,C2O-731,26,1,,
00216,14404136,C2O-731,26,1,,
00216,14405230,C2O-731,26,1,,
00188,13406833,C2O-731,26,1,,
00188,13407563,C2O-731,26,1,,
00188,13408269,C2O-731,26,1,,
00188,13404407,C2O-731,26,1,,
00188,13405226,C2O-731,26,1,,
00188,13406218,C2O-731,26,1,,
00188,13402216,C2O-731,26,1,,
00188,13402957,C2O-731,26,1,,
00188,13403728,C2O-731,26,1,,
00167,12408928,C2O-731,9.25,2,,
00188,13400853,C2O-731,26,1,,
00188,13401585,C2O-731,26,1,,
00167,12403368,C2O-731,0,2,,
00167,12407451,C2O-731,9.25,2,,
00167,12408214,C2O-731,9.25,2,,
00167,12401671,C2O-731,9.25,2,,
00167,12402529,C2O-731,9.25,2,,
00167,12403257,C2O-731,9.25,2,,
00145,11415207,C2O-731,9.25,2,,
00167,12400067,C2O-731,9.25,2,,
00167,12400843,C2O-731,9.25,2,,
00145,11412411,C2O-731,9.25,2,,
00145,11413278,C2O-731,9.25,2,,
00145,11414016,C2O-731,9.25,2,,
00145,11408155,C2O-731,9.25,2,,
00145,11409223,C2O-731,9.25,2,,
00145,11410300,C2O-731,9.25,2,,
00145,11402849,C2O-731,9.25,2,,
00145,11405754,C2O-731,9.25,2,,
00145,11406800,C2O-731,9.25,2,,
00120,10408717,C2O-731,9.25,2,,
00120,11400909,C2O-731,9.25,2,,
00145,11402562,C2O-731,9.25,2,,
00120,10404266,C2O-731,9.25,2,,
00120,10405717,C2O-731,9.25,2,,
00120,10407022,C2O-731,9.25,2,,
00120,10004798,C2O-731,9.25,2,,
00120,10401151,C2O-731,9.25,2,,
00120,10402661,C2O-731,9.25,2,,
00120,20297528,C2O-731,9.25,2,,
00079,20913768,C2O-731,9.17,2,,
00079,20915712,C2O-731,9.17,2,,
00079,20099783,C2O-731,9.17,2,,
00079,20912128,C2O-731,9.17,2,,
00120,20296379,C2O-731,9.25,2,,
00079,20096327,C2O-731,9.17,2,,
00079,20693598,C2O-731,9.17,2,,
00079,20098188,C2O-731,9.17,2,,
00079,20095027,C2O-731,9.17,2,,
00120,20493749,C2O-731,9.25,2,,
00079,20592502,C2O-731,9.17,2,,
00079,20092027,C2O-731,9.17,2,,
00079,20092547,C2O-731,9.17,2,,
00079,20093507,C2O-731,9.17,2,,
00004,79702,C2O-731,8.33,2,,
00004,81574,C2O-731,8.33,2,,
00004,90203559,C2O-731,8.33,2,,
00254,16418220,H1C-765,29.17,1,,
00254,16420769,H1C-765,29.17,1,,
00254,16423418,H1C-765,29.17,1,,
00235,16405909,H1C-765,29.17,1,,
00254,16410082,H1C-765,29.17,1,,
00254,16413376,H1C-765,29.17,1,,
00235,15412619,H1C-765,29.17,1,,
00235,15414822,H1C-765,29.17,1,,
00235,15417149,H1C-765,29.17,1,,
00235,15407661,H1C-765,29.17,1,,
00235,15409633,H1C-765,29.17,1,,
00235,15410797,H1C-765,29.17,1,,
00235,15403584,H1C-765,29.17,1,,
00235,15404843,H1C-765,29.17,1,,
00235,15405993,H1C-765,29.17,1,,
00216,14416925,H1C-765,26,1,,
00235,15401603,H1C-765,29.17,1,,
00235,15402552,H1C-765,29.17,1,,
00216,14413755,H1C-765,26,1,,
00216,14415090,H1C-765,26,1,,
00216,14416267,H1C-765,26,1,,
00216,14410557,H1C-765,26,1,,
00216,14411711,H1C-765,26,1,,
00216,14412622,H1C-765,26,1,,
00216,14406646,H1C-765,26,1,,
00216,14407765,H1C-765,26,1,,
00216,14409057,H1C-765,26,1,,
00188,13408937,H1C-765,26,1,,
00216,14404158,H1C-765,26,1,,
00216,14405252,H1C-765,26,1,,
00188,13406843,H1C-765,26,1,,
00188,13407572,H1C-765,26,1,,
00188,13408278,H1C-765,26,1,,
00188,13404417,H1C-765,26,1,,
00188,13405237,H1C-765,26,1,,
00188,13406228,H1C-765,26,1,,
00188,13402226,H1C-765,26,1,,
00188,13402967,H1C-765,26,1,,
00188,13403738,H1C-765,26,1,,
00167,12408931,H1C-765,9.25,2,,
00188,13400864,H1C-765,26,1,,
00188,13401595,H1C-765,26,1,,
00167,12403260,H1C-765,9.25,2,,
00167,12407454,H1C-765,9.25,2,,
00167,12408217,H1C-765,9.25,2,,
00167,12400846,H1C-765,9.25,2,,
00167,12401674,H1C-765,9.25,2,,
00167,12402532,H1C-765,9.25,2,,
00145,11414020,H1C-765,9.25,2,,
00145,11415210,H1C-765,9.25,2,,
00167,12400070,H1C-765,9.25,2,,
00145,11411522,H1C-765,9.25,2,,
00145,11412415,H1C-765,9.25,2,,
00145,11413282,H1C-765,9.25,2,,
00145,11408159,H1C-765,9.25,2,,
00145,11409227,H1C-765,9.25,2,,
00145,11410304,H1C-765,9.25,2,,
00145,11402853,H1C-765,9.25,2,,
00145,11405758,H1C-765,9.25,2,,
00145,11406804,H1C-765,9.25,2,,
00120,10408721,H1C-765,9.25,2,,
00120,11400913,H1C-765,9.25,2,,
00145,11402566,H1C-765,9.25,2,,
00120,10404270,H1C-765,9.25,2,,
00120,10405721,H1C-765,9.25,2,,
00120,10407026,H1C-765,9.25,2,,
00120,10004802,H1C-765,9.25,2,,
00120,10401156,H1C-765,9.25,2,,
00120,10402665,H1C-765,9.25,2,,
00120,20297533,H1C-765,9.25,2,,
00079,20913773,H1C-765,9.17,2,,
00079,20915717,H1C-765,9.17,2,,
00079,20099788,H1C-765,9.17,2,,
00079,20912133,H1C-765,9.17,2,,
00120,20296384,H1C-765,9.25,2,,
00079,20096332,H1C-765,9.17,2,,
00079,20693603,H1C-765,9.17,2,,
00079,20098193,H1C-765,9.17,2,,
00079,20095032,H1C-765,9.17,2,,
00120,20493754,H1C-765,9.25,2,,
00079,20592507,H1C-765,9.17,2,,
00079,20092032,H1C-765,9.17,2,,
00079,20092552,H1C-765,9.17,2,,
00079,20093512,H1C-765,9.17,2,,
00004,79708,H1C-765,8.33,2,,
00004,81579,H1C-765,8.33,2,,
00004,90203564,H1C-765,8.33,2,,
00266,201806892,S1A-723,29.17,1,,
00266,201811656,S1A-723,29.17,1,,
00266,201746256,S1A-723,29.17,1,,
00266,201747508,S1A-723,29.17,1,,
00266,201751685,S1A-723,29.17,1,,
00254,201726845,S1A-723,29.17,1,,
00266,201733064,S1A-723,29.17,1,,
00266,201738159,S1A-723,29.17,1,,
00254,201714635,S1A-723,29.17,1,,
00254,201718808,S1A-723,29.17,1,,
00254,201722665,S1A-723,29.17,1,,
00254,16423423,S1A-723,29.17,1,,
00254,201707066,S1A-723,29.17,1,,
00254,201710218,S1A-723,29.17,1,,
00254,16413381,S1A-723,29.17,1,,
00254,16418225,S1A-723,29.17,1,,
00254,16420774,S1A-723,29.17,1,,
00235,15417156,S1A-723,29.17,1,,
00235,16405916,S1A-723,29.17,1,,
00254,16410087,S1A-723,29.17,1,,
00235,15410804,S1A-723,29.17,1,,
00235,15412626,S1A-723,29.17,1,,
00235,15414829,S1A-723,29.17,1,,
00235,15405999,S1A-723,29.17,1,,
00235,15407667,S1A-723,29.17,1,,
00235,15409640,S1A-723,29.17,1,,
00235,15402559,S1A-723,29.17,1,,
00235,15403591,S1A-723,29.17,1,,
00235,15404850,S1A-723,29.17,1,,
00216,14416274,S1A-723,26,1,,
00216,14416932,S1A-723,26,1,,
00235,15401610,S1A-723,29.17,1,,
00216,14412629,S1A-723,26,1,,
00216,14413762,S1A-723,26,1,,
00216,14415096,S1A-723,26,1,,
00216,14409708,S1A-723,26,1,,
00216,14410564,S1A-723,26,1,,
00216,14411718,S1A-723,26,1,,
00188,13408289,S1A-723,26,1,,
00188,13408948,S1A-723,26,1,,
00216,14404167,S1A-723,26,1,,
00188,13406240,S1A-723,26,1,,
00188,13406854,S1A-723,26,1,,
00188,13407583,S1A-723,26,1,,
00188,13404429,S1A-723,26,1,,
00188,13405252,S1A-723,26,1,,
00216,13405500,S1A-723,26,1,,
00188,13402240,S1A-723,26,1,,
00188,13402980,S1A-723,26,1,,
00188,13403750,S1A-723,26,1,,
00167,12408934,S1A-723,9.25,2,,
00188,13400879,S1A-723,26,1,,
00188,13401609,S1A-723,26,1,,
00167,12403263,S1A-723,9.25,2,,
00167,12407457,S1A-723,9.25,2,,
00167,12408220,S1A-723,9.25,2,,
00167,12400849,S1A-723,9.25,2,,
00167,12401677,S1A-723,9.25,2,,
00167,12402535,S1A-723,9.25,2,,
00145,11414023,S1A-723,9.25,2,,
00145,11415213,S1A-723,9.25,2,,
00167,12400073,S1A-723,9.25,2,,
00145,11411525,S1A-723,9.25,2,,
00145,11412418,S1A-723,9.25,2,,
00145,11413285,S1A-723,9.25,2,,
00145,11408162,S1A-723,9.25,2,,
00145,11409230,S1A-723,9.25,2,,
00145,11410307,S1A-723,9.25,2,,
00145,11402856,S1A-723,9.25,2,,
00145,11405761,S1A-723,9.25,2,,
00145,11406807,S1A-723,9.25,2,,
00120,10408724,S1A-723,9.25,2,,
00120,11400916,S1A-723,9.25,2,,
00145,11402569,S1A-723,9.25,2,,
00120,10404274,S1A-723,9.25,2,,
00120,10405724,S1A-723,9.25,2,,
00120,10407029,S1A-723,9.25,2,,
00120,10004805,S1A-723,9.25,2,,
00120,10401160,S1A-723,9.25,2,,
00120,10402669,S1A-723,9.25,2,,
00120,20297537,S1A-723,9.25,2,,
00079,20913778,S1A-723,9.17,2,,
00079,20915722,S1A-723,9.17,2,,
00079,20099793,S1A-723,9.17,2,,
00079,20912138,S1A-723,9.17,2,,
00120,20296388,S1A-723,9.25,2,,
00079,20096337,S1A-723,9.17,2,,
00079,20693608,S1A-723,9.17,2,,
00079,20098198,S1A-723,9.17,2,,
00079,20095037,S1A-723,9.17,2,,
00120,20493758,S1A-723,9.25,2,,
00079,20592511,S1A-723,9.17,2,,
00079,20092037,S1A-723,9.17,2,,
00079,20092557,S1A-723,9.17,2,,
00079,20093517,S1A-723,9.17,2,,
00004,79713,S1A-723,8.33,2,,
00004,81584,S1A-723,8.33,2,,
00004,90203569,S1A-723,8.33,2,,
00235,15407674,W2E-765,29.17,1,,
00235,15409647,W2E-765,29.17,1,,
00235,15403599,W2E-765,29.17,1,,
00235,15404858,W2E-765,29.17,1,,
00235,15406007,W2E-765,29.17,1,,
00216,14416941,W2E-765,26,1,,
00235,15401618,W2E-765,29.17,1,,
00235,15402567,W2E-765,29.17,1,,
00216,14413771,W2E-765,26,1,,
00216,14415105,W2E-765,26,1,,
00216,14416284,W2E-765,26,1,,
00216,14410573,W2E-765,26,1,,
00216,14411727,W2E-765,26,1,,
00216,14412638,W2E-765,26,1,,
00216,14406663,W2E-765,26,1,,
00216,14407781,W2E-765,26,1,,
00216,14409072,W2E-765,26,1,,
00188,13408955,W2E-765,26,1,,
00216,14404178,W2E-765,26,1,,
00216,14405270,W2E-765,26,1,,
00188,13406863,W2E-765,26,1,,
00188,13407591,W2E-765,26,1,,
00188,13408296,W2E-765,26,1,,
00188,13404438,W2E-765,26,1,,
00188,13405262,W2E-765,26,1,,
00188,13406249,W2E-765,26,1,,
00188,13402250,W2E-765,26,1,,
00188,13402991,W2E-765,26,1,,
00188,13403760,W2E-765,26,1,,
00167,12408936,W2E-765,9.25,2,,
00188,13400891,W2E-765,26,1,,
00188,13401620,W2E-765,26,1,,
00167,12403266,W2E-765,9.25,2,,
00167,12407458,W2E-765,9.25,2,,
00167,12408221,W2E-765,9.25,2,,
00167,12400852,W2E-765,9.25,2,,
00167,12401680,W2E-765,9.25,2,,
00167,12402537,W2E-765,9.25,2,,
00145,11414025,W2E-765,9.25,2,,
00145,11415216,W2E-765,9.25,2,,
00167,12400076,W2E-765,9.25,2,,
00145,11411528,W2E-765,9.25,2,,
00145,11412421,W2E-765,9.25,2,,
00145,11413288,W2E-765,9.25,2,,
00145,11408164,W2E-765,9.25,2,,
00145,11409232,W2E-765,9.25,2,,
00145,11410310,W2E-765,9.25,2,,
00145,11402859,W2E-765,9.25,2,,
00145,11405763,W2E-765,9.25,2,,
00145,11406809,W2E-765,9.25,2,,
00120,10408727,W2E-765,9.25,2,,
00120,11400919,W2E-765,9.25,2,,
00145,11402572,W2E-765,9.25,2,,
00120,10404277,W2E-765,9.25,2,,
00120,10405727,W2E-765,9.25,2,,
00120,10407032,W2E-765,9.25,2,,
00120,10004808,W2E-765,9.25,2,,
00120,10401163,W2E-765,9.25,2,,
00120,10402672,W2E-765,9.25,2,,
00120,20297540,W2E-765,9.25,2,,
00079,20913781,W2E-765,9.17,2,,
00079,20915725,W2E-765,9.17,2,,
00079,20099796,W2E-765,9.17,2,,
00079,20912141,W2E-765,9.17,2,,
00120,20296391,W2E-765,9.25,2,,
00079,20096341,W2E-765,9.17,2,,
00079,20693611,W2E-765,9.17,2,,
00079,20098201,W2E-765,9.17,2,,
00079,20095041,W2E-765,9.17,2,,
00120,20493761,W2E-765,9.25,2,,
00079,20592514,W2E-765,9.17,2,,
00079,20092041,W2E-765,9.17,2,,
00079,20092561,W2E-765,9.17,2,,
00079,20093521,W2E-765,9.17,2,,
00004,79717,W2E-765,8.33,2,,
00004,81588,W2E-765,8.33,2,,
00004,90203573,W2E-765,8.33,2,,
00167,12408223,B4Y-726,9.25,2,,
00188,13401074,B4Y-726,26,1,,
00188,13405271,B4Y-726,26,1,,
00167,12402539,B4Y-726,9.25,2,,
00167,12403268,B4Y-726,9.25,2,,
00167,12407460,B4Y-726,9.25,2,,
00167,12400078,B4Y-726,9.25,2,,
00167,12400854,B4Y-726,9.25,2,,
00167,12401682,B4Y-726,9.25,2,,
00145,11413290,B4Y-726,9.25,2,,
00145,11414027,B4Y-726,9.25,2,,
00145,11415218,B4Y-726,9.25,2,,
00145,11410312,B4Y-726,9.25,2,,
00145,11411281,B4Y-726,9.25,2,,
00145,11412423,B4Y-726,9.25,2,,
00145,11406811,B4Y-726,9.25,2,,
00145,11408166,B4Y-726,9.25,2,,
00145,11409234,B4Y-726,9.25,2,,
00145,11402574,B4Y-726,9.25,2,,
00145,11402861,B4Y-726,9.25,2,,
00145,11405765,B4Y-726,9.25,2,,
00120,10407034,B4Y-726,9.25,2,,
00120,10408729,B4Y-726,9.25,2,,
00120,11400921,B4Y-726,9.25,2,,
00120,10402678,B4Y-726,9.25,2,,
00120,10404279,B4Y-726,9.25,2,,
00120,10405729,B4Y-726,9.25,2,,
00079,20915727,B4Y-726,9.17,2,,
00120,10004810,B4Y-726,9.25,2,,
00120,10401165,B4Y-726,9.25,2,,
00120,20296393,B4Y-726,9.25,2,,
00120,20297542,B4Y-726,9.25,2,,
00079,20913783,B4Y-726,9.17,2,,
00079,20098203,B4Y-726,9.17,2,,
00079,20099798,B4Y-726,9.17,2,,
00079,20912143,B4Y-726,9.17,2,,
00079,20592516,B4Y-726,9.17,2,,
00079,20096343,B4Y-726,9.17,2,,
00079,20693613,B4Y-726,9.17,2,,
00079,20093523,B4Y-726,9.17,2,,
00079,20095043,B4Y-726,9.17,2,,
00120,20493763,B4Y-726,9.25,2,,
00004,90203575,B4Y-726,8.33,2,,
00079,20092043,B4Y-726,9.17,2,,
00079,20092563,B4Y-726,9.17,2,,
00004,79719,B4Y-726,8.33,2,,
00004,81590,B4Y-726,8.33,2,,
00266,201751660,B1Z-710,29.17,1,,
00266,201806867,B1Z-710,29.17,1,,
00266,201811630,B1Z-710,29.17,1,,
00266,201738133,B1Z-710,29.17,1,,
00266,201746230,B1Z-710,29.17,1,,
00266,201747482,B1Z-710,29.17,1,,
00254,201722637,B1Z-710,29.17,1,,
00254,201726818,B1Z-710,29.17,1,,
00266,201733037,B1Z-710,29.17,1,,
00254,201710191,B1Z-710,29.17,1,,
00254,201714608,B1Z-710,29.17,1,,
00254,201718780,B1Z-710,29.17,1,,
00254,16423393,B1Z-710,29.17,1,,
00254,201707157,B1Z-710,29.17,1,,
00254,201708286,B1Z-710,0,1,,
00254,16413350,B1Z-710,29.17,1,,
00254,16418194,B1Z-710,29.17,1,,
00254,16420743,B1Z-710,29.17,1,,
00235,15417122,B1Z-710,29.17,1,,
00235,16405882,B1Z-710,29.17,1,,
00254,16410054,B1Z-710,29.17,1,,
00235,15410770,B1Z-710,29.17,1,,
00235,15412592,B1Z-710,29.17,1,,
00235,15414795,B1Z-710,29.17,1,,
00235,15405968,B1Z-710,29.17,1,,
00235,15407636,B1Z-710,29.17,1,,
00235,15409608,B1Z-710,29.17,1,,
00235,15402523,B1Z-710,29.17,1,,
00235,15403555,B1Z-710,29.17,1,,
00235,15404815,B1Z-710,29.17,1,,
00216,14416238,B1Z-710,26,1,,
00216,14416896,B1Z-710,26,1,,
00235,15401574,B1Z-710,29.17,1,,
00216,14412591,B1Z-710,26,1,,
00216,14413725,B1Z-710,26,1,,
00216,14415062,B1Z-710,26,1,,
00216,14409026,B1Z-710,26,1,,
00216,14410526,B1Z-710,26,1,,
00216,14411680,B1Z-710,26,1,,
00216,14405220,B1Z-710,26,1,,
00216,14406615,B1Z-710,26,1,,
00216,14407734,B1Z-710,26,1,,
00188,13408260,B1Z-710,26,1,,
00188,13408918,B1Z-710,26,1,,
00216,14404126,B1Z-710,26,1,,
00188,13406208,B1Z-710,26,1,,
00188,13406824,B1Z-710,26,1,,
00188,13407553,B1Z-710,26,1,,
00188,13403718,B1Z-710,26,1,,
00188,13404397,B1Z-710,26,1,,
00188,13405216,B1Z-710,26,1,,
00188,13401575,B1Z-710,26,1,,
00188,13402206,B1Z-710,26,1,,
00188,13402947,B1Z-710,26,1,,
00167,12408224,B1Z-710,9.25,2,,
00167,12408937,B1Z-710,9.25,2,,
00188,13400843,B1Z-710,26,1,,
00167,12403269,B1Z-710,9.25,2,,
00167,12406656,B1Z-710,9.25,2,,
00167,12407461,B1Z-710,9.25,2,,
00167,12400855,B1Z-710,9.25,2,,
00167,12401683,B1Z-710,9.25,2,,
00167,12402540,B1Z-710,9.25,2,,
00145,11414028,B1Z-710,9.25,2,,
00145,11415219,B1Z-710,9.25,2,,
00167,12400079,B1Z-710,9.25,2,,
00145,11411530,B1Z-710,9.25,2,,
00145,11412424,B1Z-710,9.25,2,,
00145,11413291,B1Z-710,9.25,2,,
00145,11408167,B1Z-710,9.25,2,,
00145,11409235,B1Z-710,9.25,2,,
00145,11410313,B1Z-710,9.25,2,,
00145,11402862,B1Z-710,9.25,2,,
00145,11405766,B1Z-710,9.25,2,,
